domain_name,response_code,blockpage,cloudflare_blockpage,number_of_script_tags,dns_name,address,ip_response_code,ip_blockpage,ip_cloudflare_blockpage,ip_number_of_script_tags,default_dns,isp_name_speedtest,time_date
https://animehd47.com/,200,0,0,46,Cloudflare,104.21.85.65,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://animehd47.com/,200,0,0,46,Cloudflare,172.67.203.15,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.153.204.20,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.245.151,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,3.25.33.182,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,172.67.203.15,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,104.21.85.65,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,172.67.203.15,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,104.21.85.65,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,104.21.85.65,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,172.67.203.15,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,172.67.203.15,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,104.21.85.65,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,104.21.85.65,403,FALSE,TRUE,1,0,Optus,8/06/2021 13:50
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,172.67.203.15,403,FALSE,TRUE,1,0,Optus,8/06/2021 13:50
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,104.21.85.65,403,FALSE,TRUE,1,0,Optus,8/06/2021 13:50
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,172.67.203.15,403,FALSE,TRUE,1,0,Optus,8/06/2021 13:50
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,3.106.3.198,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.55.47.48,451,TRUE,FALSE,1,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.253.238.204,200,FALSE,FALSE,32,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.245.151,451,TRUE,FALSE,1,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,3.25.33.182,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.153.157.207,403,FALSE,FALSE,0,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,104.21.85.65,403,FALSE,TRUE,1,0,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,GoogleDNS,172.67.203.15,403,FALSE,TRUE,1,0,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,172.67.203.15,403,FALSE,TRUE,1,0,Optus,8/06/2021 14:13
https://animehd47.com/,ERROR,0,0,N/A,Cloudflare,104.21.85.65,403,FALSE,TRUE,1,0,Optus,8/06/2021 14:13
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,1,Telstra Internet,8/06/2021 17:06
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,MyDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,1,Telstra Internet,8/06/2021 17:06
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,GoogleDNS,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.1.195,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://clouddoc-authorize.firebaseapp.com,200,0,0,3,Cloudflare,151.101.65.195,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://cuevana3.io/,200,0,0,13,MyDNS,104.26.7.61,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,MyDNS,172.67.73.111,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,MyDNS,104.26.6.61,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,GoogleDNS,104.26.6.61,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,GoogleDNS,172.67.73.111,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,GoogleDNS,104.26.7.61,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,Cloudflare,172.67.73.111,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,Cloudflare,104.26.7.61,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,200,0,0,13,Cloudflare,104.26.6.61,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,13.55.47.48,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,3.25.33.182,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,54.66.245.151,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,104.26.7.61,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,104.26.6.61,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,172.67.73.111,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,104.26.6.61,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,172.67.73.111,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,104.26.7.61,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,172.67.73.111,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,104.26.6.61,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,GoogleDNS,104.26.7.61,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,104.26.6.61,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,104.26.7.61,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://cuevana3.io/,ERROR,0,0,N/A,Cloudflare,172.67.73.111,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://deltaflights.org/,406,0,0,0,MyDNS,192.254.234.165,406,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 16:48
https://deltaflights.org/,406,0,0,0,GoogleDNS,192.254.234.165,406,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://deltaflights.org/,406,0,0,0,Cloudflare,192.254.234.165,406,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://deltaflights.org/,406,0,0,0,MyDNS,192.254.234.165,406,FALSE,FALSE,0,1,Optus,8/06/2021 16:57
https://deltaflights.org/,406,0,0,0,GoogleDNS,192.254.234.165,406,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://deltaflights.org/,406,0,0,0,Cloudflare,192.254.234.165,406,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://deltaflights.org/,406,0,0,0,MyDNS,192.254.234.165,406,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 17:06
https://deltaflights.org/,406,0,0,0,GoogleDNS,192.254.234.165,406,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://deltaflights.org/,406,0,0,0,Cloudflare,192.254.234.165,406,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://ibit.to,200,0,0,7,MyDNS,104.21.18.193,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,200,0,0,7,MyDNS,172.67.183.74,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,200,0,0,7,GoogleDNS,104.21.18.193,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,200,0,0,7,GoogleDNS,172.67.183.74,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,200,0,0,7,Cloudflare,172.67.183.74,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,200,0,0,7,Cloudflare,104.21.18.193,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,13.55.47.48,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,3.25.33.182,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.66.245.151,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,GoogleDNS,172.67.183.74,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,GoogleDNS,104.21.18.193,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,Cloudflare,104.21.18.193,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,Cloudflare,172.67.183.74,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://ibit.to,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://ibit.to,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://ibit.to,ERROR,0,0,N/A,GoogleDNS,104.21.18.193,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://ibit.to,ERROR,0,0,N/A,GoogleDNS,172.67.183.74,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://ibit.to,ERROR,0,0,N/A,Cloudflare,172.67.183.74,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://ibit.to,ERROR,0,0,N/A,Cloudflare,104.21.18.193,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://intimki.com/,200,0,0,9,MyDNS,95.181.152.88,404,FALSE,FALSE,0,1,Optus,8/06/2021 14:43
https://intimki.com/,200,0,0,9,GoogleDNS,95.181.152.88,404,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://intimki.com/,200,0,0,9,Cloudflare,95.181.152.88,404,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://intimki.com/,200,0,0,9,MyDNS,95.181.152.88,404,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 15:10
https://intimki.com/,200,0,0,9,GoogleDNS,95.181.152.88,404,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 15:10
https://intimki.com/,200,0,0,9,Cloudflare,95.181.152.88,404,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 15:10
