domain_name,response_code,blockpage,cloudflare_blockpage,number_of_script_tags,dns_name,address,ip_response_code,ip_blockpage,ip_cloudflare_blockpage,ip_number_of_script_tags,default_dns,isp_name_speedtest,time_date
https://intimki.com/,200,0,0,9,MyDNS,95.181.152.88,404,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 15:39
https://intimki.com/,200,0,0,9,GoogleDNS,95.181.152.88,404,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://intimki.com/,200,0,0,9,Cloudflare,95.181.152.88,404,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://kat.sx/,200,0,0,10,MyDNS,104.21.67.160,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,200,0,0,10,MyDNS,172.67.177.245,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,200,0,0,10,GoogleDNS,104.21.67.160,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,200,0,0,10,GoogleDNS,172.67.177.245,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,200,0,0,10,Cloudflare,172.67.177.245,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,200,0,0,10,Cloudflare,104.21.67.160,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://kat.sx/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.153.204.20,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.253.238.204,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.66.245.151,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,3.25.33.182,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,GoogleDNS,104.21.67.160,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,GoogleDNS,172.67.177.245,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,Cloudflare,104.21.67.160,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,Cloudflare,172.67.177.245,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://kat.sx/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://kat.sx/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://kat.sx/,ERROR,0,0,N/A,GoogleDNS,104.21.67.160,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://kat.sx/,ERROR,0,0,N/A,GoogleDNS,172.67.177.245,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://kat.sx/,ERROR,0,0,N/A,Cloudflare,172.67.177.245,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://kat.sx/,ERROR,0,0,N/A,Cloudflare,104.21.67.160,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://katcr.to/,200,0,0,6,MyDNS,104.21.64.163,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,200,0,0,6,MyDNS,172.67.152.196,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,200,0,0,6,GoogleDNS,172.67.152.196,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,200,0,0,6,GoogleDNS,104.21.64.163,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,200,0,0,6,Cloudflare,104.21.64.163,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,200,0,0,6,Cloudflare,172.67.152.196,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://katcr.to/,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.153.204.20,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,3.25.33.182,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.66.245.151,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,GoogleDNS,172.67.152.196,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,GoogleDNS,104.21.64.163,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,Cloudflare,104.21.64.163,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,Cloudflare,172.67.152.196,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://katcr.to/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://katcr.to/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://katcr.to/,ERROR,0,0,N/A,GoogleDNS,172.67.152.196,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://katcr.to/,ERROR,0,0,N/A,GoogleDNS,104.21.64.163,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://katcr.to/,ERROR,0,0,N/A,Cloudflare,172.67.152.196,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://katcr.to/,ERROR,0,0,N/A,Cloudflare,104.21.64.163,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://lookmovie.ag,200,0,0,12,MyDNS,185.51.247.239,403,FALSE,FALSE,0,1,Australian Academic and Research Network,7/06/2021 17:07
https://lookmovie.ag,200,0,0,12,GoogleDNS,185.51.247.239,403,FALSE,FALSE,0,0,Australian Academic and Research Network,7/06/2021 17:07
https://lookmovie.ag,200,0,0,12,Cloudflare,185.51.247.239,403,FALSE,FALSE,0,0,Australian Academic and Research Network,7/06/2021 17:07
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.153.204.20,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.253.238.204,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.66.245.151,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,3.25.33.182,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,GoogleDNS,185.51.247.239,403,FALSE,FALSE,0,0,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,Cloudflare,185.51.247.239,403,FALSE,FALSE,0,0,Optus,7/06/2021 17:27
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://lookmovie.ag,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://lookmovie.ag,ERROR,0,0,N/A,GoogleDNS,185.51.247.239,403,FALSE,FALSE,0,0,Telstra Internet,7/06/2021 17:47
https://lookmovie.ag,ERROR,0,0,N/A,Cloudflare,185.51.247.239,403,FALSE,FALSE,0,0,Telstra Internet,7/06/2021 17:47
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.36.144,400,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.163.244,400,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.163.244,400,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.36.144,400,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.36.144,400,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.163.244,400,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.163.244,400,FALSE,FALSE,0,1,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.36.144,400,FALSE,FALSE,0,1,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.163.244,400,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.36.144,400,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.163.244,400,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.36.144,400,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.163.244,400,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 17:06
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,MyDNS,3.139.36.144,400,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 17:06
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.36.144,400,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,GoogleDNS,3.139.163.244,400,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.36.144,400,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://office365.auto1.casb.beta.forcepointgov.com/,200,0,0,10,Cloudflare,3.139.163.244,400,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://onionplay.eu,200,0,0,12,MyDNS,172.67.209.138,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,200,0,0,12,MyDNS,104.21.82.243,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,200,0,0,12,GoogleDNS,172.67.209.138,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,200,0,0,12,GoogleDNS,104.21.82.243,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,200,0,0,12,Cloudflare,104.21.82.243,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,200,0,0,12,Cloudflare,172.67.209.138,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.153.204.20,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.253.238.204,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.66.245.151,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,3.25.33.182,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,GoogleDNS,104.21.82.243,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,GoogleDNS,172.67.209.138,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,Cloudflare,104.21.82.243,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,Cloudflare,172.67.209.138,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://onionplay.eu,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://onionplay.eu,ERROR,0,0,N/A,GoogleDNS,172.67.209.138,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://onionplay.eu,ERROR,0,0,N/A,GoogleDNS,104.21.82.243,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://onionplay.eu,ERROR,0,0,N/A,Cloudflare,104.21.82.243,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://onionplay.eu,ERROR,0,0,N/A,Cloudflare,172.67.209.138,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://protect.prositedemos.com,200,0,0,0,MyDNS,67.43.7.213,200,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 16:48
https://protect.prositedemos.com,200,0,0,0,GoogleDNS,67.43.7.213,200,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://protect.prositedemos.com,200,0,0,0,Cloudflare,67.43.7.213,200,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 16:48
https://protect.prositedemos.com,200,0,0,0,MyDNS,67.43.7.213,200,FALSE,FALSE,0,1,Optus,8/06/2021 16:57
https://protect.prositedemos.com,200,0,0,0,GoogleDNS,67.43.7.213,200,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://protect.prositedemos.com,200,0,0,0,Cloudflare,67.43.7.213,200,FALSE,FALSE,0,0,Optus,8/06/2021 16:57
https://protect.prositedemos.com,200,0,0,0,MyDNS,67.43.7.213,200,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 17:06
https://protect.prositedemos.com,200,0,0,0,GoogleDNS,67.43.7.213,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://protect.prositedemos.com,200,0,0,0,Cloudflare,67.43.7.213,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 17:06
https://serviciosbndigitales.com/,200,0,0,2,MyDNS,167.71.78.187,200,FALSE,FALSE,0,1,Optus,8/06/2021 14:43
https://serviciosbndigitales.com/,200,0,0,2,GoogleDNS,167.71.78.187,200,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://serviciosbndigitales.com/,200,0,0,2,Cloudflare,167.71.78.187,200,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://serviciosbndigitales.com/,200,0,0,2,MyDNS,167.71.78.187,200,FALSE,FALSE,0,1,Australian Academic and Research Network,8/06/2021 15:10
