domain_name,response_code,blockpage,cloudflare_blockpage,number_of_script_tags,dns_name,address,ip_response_code,ip_blockpage,ip_cloudflare_blockpage,ip_number_of_script_tags,default_dns,isp_name_speedtest,time_date
https://serviciosbndigitales.com/,200,0,0,2,GoogleDNS,167.71.78.187,200,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 15:10
https://serviciosbndigitales.com/,200,0,0,2,Cloudflare,167.71.78.187,200,FALSE,FALSE,0,0,Australian Academic and Research Network,8/06/2021 15:10
https://serviciosbndigitales.com/,200,0,0,2,MyDNS,167.71.78.187,200,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 15:39
https://serviciosbndigitales.com/,200,0,0,2,GoogleDNS,167.71.78.187,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://serviciosbndigitales.com/,200,0,0,2,Cloudflare,167.71.78.187,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://torrentquest.com/,200,0,0,0,MyDNS,104.21.77.215,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,200,0,0,0,MyDNS,172.67.211.230,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,200,0,0,0,GoogleDNS,104.21.77.215,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,200,0,0,0,GoogleDNS,172.67.211.230,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,200,0,0,0,Cloudflare,104.21.77.215,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,200,0,0,0,Cloudflare,172.67.211.230,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,3.106.3.198,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,13.55.47.48,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,3.25.33.182,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.66.245.151,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,GoogleDNS,104.21.77.215,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,GoogleDNS,172.67.211.230,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,Cloudflare,172.67.211.230,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,Cloudflare,104.21.77.215,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://torrentquest.com/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://torrentquest.com/,ERROR,0,0,N/A,GoogleDNS,104.21.77.215,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://torrentquest.com/,ERROR,0,0,N/A,GoogleDNS,172.67.211.230,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://torrentquest.com/,ERROR,0,0,N/A,Cloudflare,172.67.211.230,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://torrentquest.com/,ERROR,0,0,N/A,Cloudflare,104.21.77.215,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://vh368.timeweb.ru/,200,0,0,11,MyDNS,188.225.40.162,200,FALSE,FALSE,3,1,Australian Academic and Research Network,8/06/2021 16:48
https://vh368.timeweb.ru/,200,0,0,11,GoogleDNS,188.225.40.162,200,FALSE,FALSE,3,0,Australian Academic and Research Network,8/06/2021 16:48
https://vh368.timeweb.ru/,200,0,0,11,Cloudflare,188.225.40.162,200,FALSE,FALSE,3,0,Australian Academic and Research Network,8/06/2021 16:48
https://vh368.timeweb.ru/,200,0,0,11,MyDNS,188.225.40.162,200,FALSE,FALSE,3,1,Optus,8/06/2021 16:57
https://vh368.timeweb.ru/,200,0,0,11,GoogleDNS,188.225.40.162,200,FALSE,FALSE,3,0,Optus,8/06/2021 16:57
https://vh368.timeweb.ru/,200,0,0,11,Cloudflare,188.225.40.162,200,FALSE,FALSE,3,0,Optus,8/06/2021 16:57
https://vh368.timeweb.ru/,200,0,0,11,MyDNS,188.225.40.162,200,FALSE,FALSE,3,1,Telstra Internet,8/06/2021 17:06
https://vh368.timeweb.ru/,200,0,0,11,GoogleDNS,188.225.40.162,200,FALSE,FALSE,3,0,Telstra Internet,8/06/2021 17:06
https://vh368.timeweb.ru/,200,0,0,11,Cloudflare,188.225.40.162,200,FALSE,FALSE,3,0,Telstra Internet,8/06/2021 17:06
https://webhostingbingo.com,200,0,0,42,MyDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 16:48
https://webhostingbingo.com,200,0,0,42,GoogleDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://webhostingbingo.com,200,0,0,42,Cloudflare,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 16:48
https://webhostingbingo.com,200,0,0,42,MyDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 16:57
https://webhostingbingo.com,200,0,0,42,GoogleDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://webhostingbingo.com,200,0,0,42,Cloudflare,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 16:57
https://webhostingbingo.com,200,0,0,42,MyDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,1,Telstra Internet,8/06/2021 17:06
https://webhostingbingo.com,200,0,0,42,GoogleDNS,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://webhostingbingo.com,200,0,0,42,Cloudflare,103.108.117.235,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 17:06
https://www.event515mobilelegends.duckdns.org,200,0,0,11,MyDNS,52.237.100.46,200,FALSE,FALSE,0,1,Optus,8/06/2021 14:43
https://www.event515mobilelegends.duckdns.org,200,0,0,11,GoogleDNS,52.237.100.46,200,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://www.event515mobilelegends.duckdns.org,200,0,0,11,Cloudflare,52.237.100.46,200,FALSE,FALSE,0,0,Optus,8/06/2021 14:43
https://www.event515mobilelegends.duckdns.org,200,0,0,11,MyDNS,52.237.100.46,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 15:10
https://www.event515mobilelegends.duckdns.org,200,0,0,11,GoogleDNS,52.237.100.46,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://www.event515mobilelegends.duckdns.org,200,0,0,11,Cloudflare,52.237.100.46,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://www.event515mobilelegends.duckdns.org,200,0,0,11,MyDNS,52.237.100.46,200,FALSE,FALSE,0,1,Telstra Internet,8/06/2021 15:39
https://www.event515mobilelegends.duckdns.org,200,0,0,11,GoogleDNS,52.237.100.46,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://www.event515mobilelegends.duckdns.org,200,0,0,11,Cloudflare,52.237.100.46,200,FALSE,FALSE,0,0,Telstra Internet,8/06/2021 15:39
https://www.imovies.cc,200,0,0,5,MyDNS,104.21.192.117,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,200,0,0,5,MyDNS,104.21.192.116,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,200,0,0,5,GoogleDNS,104.21.192.116,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,200,0,0,5,GoogleDNS,104.21.192.117,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,200,0,0,5,Cloudflare,104.21.192.116,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,200,0,0,5,Cloudflare,104.21.192.117,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,52.65.137.153,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,52.64.187.135,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,13.211.83.158,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.66.245.151,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.253.238.204,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,13.210.160.129,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.66.190.248,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,3.106.3.198,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,13.55.47.48,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,3.25.33.182,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,54.79.151.102,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,GoogleDNS,104.21.192.116,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,GoogleDNS,104.21.192.117,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,Cloudflare,104.21.192.116,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,Cloudflare,104.21.192.117,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://www.imovies.cc,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://www.imovies.cc,ERROR,0,0,N/A,GoogleDNS,104.21.192.116,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.imovies.cc,ERROR,0,0,N/A,GoogleDNS,104.21.192.117,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.imovies.cc,ERROR,0,0,N/A,Cloudflare,104.21.192.117,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.imovies.cc,ERROR,0,0,N/A,Cloudflare,104.21.192.116,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,200,0,0,31,MyDNS,104.21.67.129,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,200,0,0,31,MyDNS,172.67.223.22,403,FALSE,TRUE,1,1,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,200,0,0,31,GoogleDNS,104.21.67.129,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,200,0,0,31,GoogleDNS,172.67.223.22,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,200,0,0,31,Cloudflare,172.67.223.22,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,200,0,0,31,Cloudflare,104.21.67.129,403,FALSE,TRUE,1,0,Australian Academic and Research Network,7/06/2021 17:07
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.66.190.248,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,3.106.3.198,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,13.55.47.48,403,FALSE,FALSE,0,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.253.238.204,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.153.204.20,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.66.245.151,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,3.25.33.182,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.153.157.207,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.79.151.102,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,52.65.137.153,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,52.64.187.135,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,13.211.83.158,451,TRUE,FALSE,1,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,13.210.160.129,200,FALSE,FALSE,32,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,54.66.147.144,ERROR,FALSE,FALSE,N/A,1,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,GoogleDNS,104.21.67.129,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,GoogleDNS,172.67.223.22,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,Cloudflare,104.21.67.129,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,Cloudflare,172.67.223.22,403,FALSE,TRUE,1,0,Optus,7/06/2021 17:27
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,101.167.164.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,ERROR,0,0,N/A,MyDNS,101.167.166.53,200,FALSE,FALSE,0,1,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,ERROR,0,0,N/A,GoogleDNS,172.67.223.22,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,ERROR,0,0,N/A,GoogleDNS,104.21.67.129,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,ERROR,0,0,N/A,Cloudflare,104.21.67.129,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://www.tfp.is/,ERROR,0,0,N/A,Cloudflare,172.67.223.22,403,FALSE,TRUE,1,0,Telstra Internet,7/06/2021 17:47
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,1,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Optus,8/06/2021 14:43
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,1,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Australian Academic and Research Network,8/06/2021 15:10
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,1,Telstra Internet,8/06/2021 15:39
https://yahhooomailspports.weebly.com/,200,0,0,21,MyDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,1,Telstra Internet,8/06/2021 15:39
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 15:39
https://yahhooomailspports.weebly.com/,200,0,0,21,GoogleDNS,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 15:39
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.54,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 15:39
https://yahhooomailspports.weebly.com/,200,0,0,21,Cloudflare,199.34.228.53,ERROR,FALSE,FALSE,N/A,0,Telstra Internet,8/06/2021 15:39
